"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,18,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,33,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,54,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,53,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,37,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,41,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,51,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,51,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,53,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,44,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,49,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,39,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,51,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,42,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,28,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,59,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,58,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,45,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,64,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,28,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,8,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,8,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,6,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,17,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,41,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,15,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,56,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,54,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,17,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,5,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,45,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,36,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,58,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,66,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,36,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,14,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,37,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,9,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,10,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,39,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,14,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,13,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,13,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,12,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,9,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,9,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,10,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,29,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,54,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,18,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,33,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,28,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,18,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,41,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,51,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,45,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,29,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,32,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,12,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,28,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,14,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,42,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,53,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,42,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,47,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,28,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,15,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,17,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,19,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,17,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,15,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,18,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,28,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,36,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,37,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,39,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,54,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,58,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,54,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,53,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,55,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,39,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,36,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,45,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,45,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,54,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,28,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,31,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,45,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,50,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,45,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,64,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,54,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,49,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,52,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,30,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,56,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,57,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,26,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,24,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,36,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,48,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,57,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,56,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,53,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,49,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,44,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,50,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,38,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,35,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,42,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,44,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,51,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,46,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,51,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,43,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,29,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,40,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,27,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,22,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,34,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,16,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,21,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,20,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,23,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,25,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
NA,29,"Garinger High School","PM2.5 - Local Conditions","Mecklenburg",35.2401000008895,-80.785683
